Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
495,US-0125,2021-01-21,2021-01-23,Same Day,CG-00073,Customer 73,Consumer,United States,Oregon,Oregon,87849,West,FUR-TEC-0066,Technology,Accessories,Accessories Model 1,167.38,1,0.0,51.05
496,US-0847,2021-01-21,2021-01-22,First Class,CG-00134,Customer 134,Consumer,United States,New Jersey,New Jersey,21648,East,FUR-TEC-0083,Technology,Phones,Phones Model 3,327.92,1,0.1,100.26
497,US-0428,2021-01-23,2021-01-27,Second Class,CG-00121,Customer 121,Home Office,United States,Utah,Utah,15737,West,FUR-TEC-0074,Technology,Copiers,Copiers Model 4,4169.58,1,0.0,627.5
498,US-0428,2021-01-23,2021-01-27,Second Class,CG-00121,Customer 121,Home Office,United States,Utah,Utah,52283,West,FUR-FUR-0013,Furniture,Tables,Tables Model 3,1521.02,1,0.1,80.49
499,US-0428,2021-01-23,2021-01-27,Second Class,CG-00121,Customer 121,Home Office,United States,Utah,Utah,24478,West,FUR-OFF-0049,Office Supplies,Labels,Labels Model 4,22.5,2,0.05,7.0
500,US-1080,2021-01-24,2021-01-27,First Class,CG-00306,Customer 306,Consumer,United States,California,California,18802,West,FUR-OFF-0021,Office Supplies,Appliances,Appliances Model 1,1515.02,4,0.0,374.28
501,US-1080,2021-01-24,2021-01-27,First Class,CG-00306,Customer 306,Consumer,United States,California,California,19288,West,FUR-OFF-0026,Office Supplies,Art,Art Model 1,72.6,2,0.1,6.91
502,US-0134,2021-01-24,2021-01-24,Same Day,CG-00135,Customer 135,Corporate,United States,Oregon,Oregon,89220,West,FUR-TEC-0066,Technology,Accessories,Accessories Model 1,502.15,3,0.0,114.32
503,US-0134,2021-01-24,2021-01-24,Same Day,CG-00135,Customer 135,Corporate,United States,Oregon,Oregon,41369,West,FUR-TEC-0069,Technology,Accessories,Accessories Model 4,85.37,3,0.1,20.19
504,US-1080,2021-01-24,2021-01-27,First Class,CG-00306,Customer 306,Consumer,United States,California,California,91065,West,FUR-OFF-0039,Office Supplies,Envelopes,Envelopes Model 4,20.7,2,0.05,3.93
505,US-0314,2021-01-25,2021-01-26,First Class,CG-00254,Customer 254,Consumer,United States,North Carolina,North Carolina,69950,South,FUR-TEC-0082,Technology,Phones,Phones Model 2,1733.76,3,0.1,563.22
506,US-0314,2021-01-25,2021-01-26,First Class,CG-00254,Customer 254,Consumer,United States,North Carolina,North Carolina,27647,South,FUR-OFF-0034,Office Supplies,Binders,Binders Model 4,48.65,2,0.15,14.43
507,US-0314,2021-01-25,2021-01-26,First Class,CG-00254,Customer 254,Consumer,United States,North Carolina,North Carolina,26150,South,FUR-OFF-0055,Office Supplies,Paper,Paper Model 5,22.04,1,0.15,6.8
508,US-0259,2021-01-29,2021-02-04,Standard Class,CG-00388,Customer 388,Corporate,United States,Oregon,Oregon,92211,West,FUR-OFF-0028,Office Supplies,Art,Art Model 3,56.28,2,0.0,17.31
509,US-0542,2021-01-30,2021-02-06,Standard Class,CG-00124,Customer 124,Corporate,United States,Wisconsin,Wisconsin,88562,Central,FUR-OFF-0047,Office Supplies,Labels,Labels Model 2,30.44,4,0.0,2.15
510,US-0776,2021-01-31,2021-01-31,Same Day,CG-00308,Customer 308,Corporate,United States,Washington,Washington,73097,West,FUR-FUR-0018,Furniture,Furnishings,Furnishings Model 3,133.55,1,0.2,26.89
511,US-0776,2021-01-31,2021-01-31,Same Day,CG-00308,Customer 308,Corporate,United States,Washington,Washington,34369,West,FUR-TEC-0073,Technology,Copiers,Copiers Model 3,1417.09,3,0.1,586.27
512,US-1000,2021-01-31,2021-02-03,Second Class,CG-00170,Customer 170,Home Office,United States,New Jersey,New Jersey,20874,East,FUR-TEC-0078,Technology,Machines,Machines Model 3,629.46,2,0.0,254.79
513,US-1000,2021-01-31,2021-02-03,Second Class,CG-00170,Customer 170,Home Office,United States,New Jersey,New Jersey,44141,East,FUR-OFF-0061,Office Supplies,Supplies,Supplies Model 1,29.54,3,0.1,4.9
514,US-0485,2021-01-31,2021-02-05,Standard Class,CG-00019,Customer 19,Home Office,United States,California,California,90649,West,FUR-FUR-0008,Furniture,Chairs,Chairs Model 3,2098.9,3,0.0,491.02
515,US-0345,2021-02-01,2021-02-08,Standard Class,CG-00216,Customer 216,Corporate,United States,Georgia,Georgia,48096,South,FUR-TEC-0082,Technology,Phones,Phones Model 2,1284.27,2,0.0,294.23
516,US-0345,2021-02-01,2021-02-08,Standard Class,CG-00216,Customer 216,Corporate,United States,Georgia,Georgia,70458,South,FUR-OFF-0052,Office Supplies,Paper,Paper Model 2,109.24,4,0.15,20.96
517,US-0345,2021-02-01,2021-02-08,Standard Class,CG-00216,Customer 216,Corporate,United States,Georgia,Georgia,22871,South,FUR-OFF-0056,Office Supplies,Storage,Storage Model 1,176.64,2,0.05,12.27
518,US-0377,2021-02-02,2021-02-09,Standard Class,CG-00185,Customer 185,Corporate,United States,New York,New York,32214,East,FUR-TEC-0083,Technology,Phones,Phones Model 3,582.96,2,0.2,99.34
519,US-0377,2021-02-02,2021-02-09,Standard Class,CG-00185,Customer 185,Corporate,United States,New York,New York,41359,East,FUR-OFF-0039,Office Supplies,Envelopes,Envelopes Model 4,20.7,2,0.05,2.24
520,US-0346,2021-02-08,2021-02-10,First Class,CG-00078,Customer 78,Consumer,United States,Florida,Florida,86568,South,FUR-TEC-0068,Technology,Accessories,Accessories Model 3,485.27,2,0.0,199.41
521,US-0346,2021-02-08,2021-02-10,First Class,CG-00078,Customer 78,Consumer,United States,Florida,Florida,53036,South,FUR-FUR-0002,Furniture,Bookcases,Bookcases Model 2,384.23,1,0.2,50.99
522,US-0346,2021-02-08,2021-02-10,First Class,CG-00078,Customer 78,Consumer,United States,Florida,Florida,35362,South,FUR-TEC-0067,Technology,Accessories,Accessories Model 2,50.87,1,0.0,24.28
523,US-0346,2021-02-08,2021-02-10,First Class,CG-00078,Customer 78,Consumer,United States,Florida,Florida,23113,South,FUR-OFF-0035,Office Supplies,Binders,Binders Model 5,29.07,1,0.0,8.79
524,US-0850,2021-02-09,2021-02-14,Second Class,CG-00175,Customer 175,Consumer,United States,Illinois,Illinois,24312,Central,FUR-OFF-0054,Office Supplies,Paper,Paper Model 4,61.74,2,0.15,12.09
525,US-0850,2021-02-09,2021-02-14,Second Class,CG-00175,Customer 175,Consumer,United States,Illinois,Illinois,67767,Central,FUR-TEC-0076,Technology,Machines,Machines Model 1,1992.71,1,0.1,931.97
526,US-0850,2021-02-09,2021-02-14,Second Class,CG-00175,Customer 175,Consumer,United States,Illinois,Illinois,35150,Central,FUR-OFF-0038,Office Supplies,Envelopes,Envelopes Model 3,3.27,1,0.0,0.25
527,US-0850,2021-02-09,2021-02-14,Second Class,CG-00175,Customer 175,Consumer,United States,Illinois,Illinois,34331,Central,FUR-FUR-0011,Furniture,Tables,Tables Model 1,376.16,2,0.0,47.3
528,US-0294,2021-02-10,2021-02-14,Second Class,CG-00109,Customer 109,Home Office,United States,Florida,Florida,73001,South,FUR-TEC-0073,Technology,Copiers,Copiers Model 3,1049.7,2,0.0,134.94
529,US-0294,2021-02-10,2021-02-14,Second Class,CG-00109,Customer 109,Home Office,United States,Florida,Florida,63707,South,FUR-TEC-0075,Technology,Copiers,Copiers Model 5,18404.29,5,0.0,6087.76
530,US-0294,2021-02-10,2021-02-14,Second Class,CG-00109,Customer 109,Home Office,United States,Florida,Florida,81845,South,FUR-OFF-0060,Office Supplies,Storage,Storage Model 5,39.28,1,0.0,4.84
531,US-0984,2021-02-10,2021-02-17,Standard Class,CG-00045,Customer 45,Corporate,United States,Virginia,Virginia,11859,South,FUR-FUR-0009,Furniture,Chairs,Chairs Model 4,450.75,1,0.1,69.57
532,US-0984,2021-02-10,2021-02-17,Standard Class,CG-00045,Customer 45,Corporate,United States,Virginia,Virginia,29331,South,FUR-TEC-0075,Technology,Copiers,Copiers Model 5,3312.77,1,0.1,456.61
533,US-0283,2021-02-14,2021-02-21,Standard Class,CG-00040,Customer 40,Consumer,United States,Ohio,Ohio,51079,Central,FUR-OFF-0040,Office Supplies,Envelopes,Envelopes Model 5,15.44,2,0.0,2.89
534,US-0283,2021-02-14,2021-02-21,Standard Class,CG-00040,Customer 40,Consumer,United States,Ohio,Ohio,51469,Central,FUR-OFF-0058,Office Supplies,Storage,Storage Model 3,138.19,5,0.0,40.25
535,US-0647,2021-02-14,2021-02-19,Standard Class,CG-00032,Customer 32,Consumer,United States,Georgia,Georgia,67067,South,FUR-OFF-0058,Office Supplies,Storage,Storage Model 3,78.77,3,0.05,25.21
536,US-0283,2021-02-14,2021-02-21,Standard Class,CG-00040,Customer 40,Consumer,United States,Ohio,Ohio,20592,Central,FUR-FUR-0008,Furniture,Chairs,Chairs Model 3,2798.53,4,0.0,251.68
537,US-0454,2021-02-15,2021-02-18,First Class,CG-00293,Customer 293,Corporate,United States,Minnesota,Minnesota,18729,Central,FUR-TEC-0073,Technology,Copiers,Copiers Model 3,1049.7,2,0.0,203.41
538,US-1078,2021-02-16,2021-02-18,First Class,CG-00072,Customer 72,Consumer,United States,Washington,Washington,21274,West,FUR-OFF-0032,Office Supplies,Binders,Binders Model 2,22.81,3,0.0,4.3
539,US-1078,2021-02-16,2021-02-18,First Class,CG-00072,Customer 72,Consumer,United States,Washington,Washington,36678,West,FUR-FUR-0014,Furniture,Tables,Tables Model 4,1085.65,2,0.0,255.49
540,US-1078,2021-02-16,2021-02-18,First Class,CG-00072,Customer 72,Consumer,United States,Washington,Washington,10686,West,FUR-TEC-0080,Technology,Machines,Machines Model 5,436.02,1,0.0,217.9
541,US-0642,2021-02-17,2021-02-20,Second Class,CG-00334,Customer 334,Consumer,United States,New Jersey,New Jersey,44754,East,FUR-OFF-0056,Office Supplies,Storage,Storage Model 1,176.64,2,0.05,13.96
542,US-0642,2021-02-17,2021-02-20,Second Class,CG-00334,Customer 334,Consumer,United States,New Jersey,New Jersey,62694,East,FUR-OFF-0031,Office Supplies,Binders,Binders Model 1,16.49,1,0.15,3.34
543,US-0642,2021-02-17,2021-02-20,Second Class,CG-00334,Customer 334,Consumer,United States,New Jersey,New Jersey,22053,East,FUR-OFF-0059,Office Supplies,Storage,Storage Model 4,35.88,3,0.15,7.99
544,US-0824,2021-02-17,2021-02-18,Same Day,CG-00092,Customer 92,Corporate,United States,Washington,Washington,65270,West,FUR-OFF-0035,Office Supplies,Binders,Binders Model 5,29.07,1,0.0,2.99
545,US-0824,2021-02-17,2021-02-18,Same Day,CG-00092,Customer 92,Corporate,United States,Washington,Washington,54186,West,FUR-TEC-0081,Technology,Phones,Phones Model 1,869.95,1,0.0,157.61
546,US-0824,2021-02-17,2021-02-18,Same Day,CG-00092,Customer 92,Corporate,United States,Washington,Washington,38910,West,FUR-OFF-0021,Office Supplies,Appliances,Appliances Model 1,1136.27,3,0.0,100.83
547,US-0824,2021-02-17,2021-02-18,Same Day,CG-00092,Customer 92,Corporate,United States,Washington,Washington,97046,West,FUR-FUR-0015,Furniture,Tables,Tables Model 5,2431.88,5,0.0,350.01
548,US-0748,2021-02-18,2021-02-25,Standard Class,CG-00275,Customer 275,Consumer,United States,Indiana,Indiana,60469,Central,FUR-OFF-0052,Office Supplies,Paper,Paper Model 2,54.62,2,0.15,12.8
549,US-0748,2021-02-18,2021-02-25,Standard Class,CG-00275,Customer 275,Consumer,United States,Indiana,Indiana,17947,Central,FUR-FUR-0020,Furniture,Furnishings,Furnishings Model 5,365.56,4,0.1,84.93
550,US-0324,2021-02-19,2021-02-23,Second Class,CG-00206,Customer 206,Corporate,United States,Indiana,Indiana,35751,Central,FUR-TEC-0070,Technology,Accessories,Accessories Model 5,473.92,2,0.2,106.64
551,US-0324,2021-02-19,2021-02-23,Second Class,CG-00206,Customer 206,Corporate,United States,Indiana,Indiana,87120,Central,FUR-OFF-0024,Office Supplies,Appliances,Appliances Model 4,907.54,4,0.05,237.37
552,US-0324,2021-02-19,2021-02-23,Second Class,CG-00206,Customer 206,Corporate,United States,Indiana,Indiana,48558,Central,FUR-OFF-0027,Office Supplies,Art,Art Model 2,41.96,3,0.0,13.76
553,US-0137,2021-02-20,2021-02-26,Standard Class,CG-00050,Customer 50,Consumer,United States,New Jersey,New Jersey,12125,East,FUR-TEC-0085,Technology,Phones,Phones Model 5,1381.73,4,0.0,556.84
554,US-0453,2021-02-21,2021-02-25,Second Class,CG-00107,Customer 107,Consumer,United States,Michigan,Michigan,96969,Central,FUR-OFF-0033,Office Supplies,Binders,Binders Model 3,4.04,1,0.15,0.82
555,US-0453,2021-02-21,2021-02-25,Second Class,CG-00107,Customer 107,Consumer,United States,Michigan,Michigan,97590,Central,FUR-FUR-0020,Furniture,Furnishings,Furnishings Model 5,203.09,2,0.0,-4.91
556,US-0833,2021-02-22,2021-02-25,Second Class,CG-00015,Customer 15,Consumer,United States,Virginia,Virginia,94358,South,FUR-OFF-0021,Office Supplies,Appliances,Appliances Model 1,359.82,1,0.05,121.37
557,US-0833,2021-02-22,2021-02-25,Second Class,CG-00015,Customer 15,Consumer,United States,Virginia,Virginia,78271,South,FUR-TEC-0083,Technology,Phones,Phones Model 3,1093.06,3,0.0,440.11
558,US-0833,2021-02-22,2021-02-25,Second Class,CG-00015,Customer 15,Consumer,United States,Virginia,Virginia,94940,South,FUR-TEC-0074,Technology,Copiers,Copiers Model 4,11257.86,3,0.1,3938.7
559,US-0833,2021-02-22,2021-02-25,Second Class,CG-00015,Customer 15,Consumer,United States,Virginia,Virginia,53082,South,FUR-OFF-0059,Office Supplies,Storage,Storage Model 4,25.33,2,0.1,5.45
560,US-0617,2021-02-24,2021-02-27,Second Class,CG-00304,Customer 304,Home Office,United States,Arizona,Arizona,29078,West,FUR-TEC-0084,Technology,Phones,Phones Model 4,110.38,1,0.0,17.83
561,US-0808,2021-02-25,2021-03-04,Standard Class,CG-00046,Customer 46,Home Office,United States,Utah,Utah,77964,West,FUR-OFF-0061,Office Supplies,Supplies,Supplies Model 1,20.79,2,0.05,5.8
562,US-0514,2021-02-25,2021-02-27,First Class,CG-00171,Customer 171,Corporate,United States,Indiana,Indiana,66980,Central,FUR-TEC-0068,Technology,Accessories,Accessories Model 3,727.91,3,0.0,204.81
563,US-0808,2021-02-25,2021-03-04,Standard Class,CG-00046,Customer 46,Home Office,United States,Utah,Utah,63852,West,FUR-OFF-0039,Office Supplies,Envelopes,Envelopes Model 4,10.35,1,0.05,1.79
564,US-1047,2021-02-26,2021-02-27,First Class,CG-00364,Customer 364,Corporate,United States,Illinois,Illinois,53410,Central,FUR-OFF-0065,Office Supplies,Supplies,Supplies Model 5,8.04,1,0.05,0.87
565,US-1047,2021-02-26,2021-02-27,First Class,CG-00364,Customer 364,Corporate,United States,Illinois,Illinois,32931,Central,FUR-FUR-0006,Furniture,Chairs,Chairs Model 1,584.49,5,0.3,2.86
566,US-1047,2021-02-26,2021-02-27,First Class,CG-00364,Customer 364,Corporate,United States,Illinois,Illinois,68886,Central,FUR-OFF-0063,Office Supplies,Supplies,Supplies Model 3,71.61,4,0.15,10.19
567,US-1047,2021-02-26,2021-02-27,First Class,CG-00364,Customer 364,Corporate,United States,Illinois,Illinois,45903,Central,FUR-FUR-0003,Furniture,Bookcases,Bookcases Model 3,392.8,1,0.0,-6.4
568,US-0810,2021-02-26,2021-03-03,Standard Class,CG-00397,Customer 397,Consumer,United States,Washington,Washington,30811,West,FUR-OFF-0023,Office Supplies,Appliances,Appliances Model 3,530.61,3,0.1,168.24
569,US-0310,2021-02-27,2021-03-01,First Class,CG-00021,Customer 21,Corporate,United States,New York,New York,69314,East,FUR-FUR-0017,Furniture,Furnishings,Furnishings Model 2,284.01,3,0.1,23.51
570,US-0310,2021-02-27,2021-03-01,First Class,CG-00021,Customer 21,Corporate,United States,New York,New York,72014,East,FUR-OFF-0027,Office Supplies,Art,Art Model 2,35.66,3,0.15,10.7
571,US-0185,2021-02-27,2021-02-28,First Class,CG-00020,Customer 20,Consumer,United States,Pennsylvania,Pennsylvania,80617,East,FUR-OFF-0026,Office Supplies,Art,Art Model 1,68.57,2,0.15,3.84
572,US-0310,2021-02-27,2021-03-01,First Class,CG-00021,Customer 21,Corporate,United States,New York,New York,83420,East,FUR-TEC-0082,Technology,Phones,Phones Model 2,1926.4,3,0.0,270.36
573,US-0386,2021-02-27,2021-03-04,Standard Class,CG-00014,Customer 14,Home Office,United States,Illinois,Illinois,90455,Central,FUR-TEC-0070,Technology,Accessories,Accessories Model 5,1066.31,4,0.1,159.47
574,US-0185,2021-02-27,2021-02-28,First Class,CG-00020,Customer 20,Consumer,United States,Pennsylvania,Pennsylvania,47923,East,FUR-TEC-0069,Technology,Accessories,Accessories Model 4,31.62,1,0.0,7.81
575,US-0386,2021-02-27,2021-03-04,Standard Class,CG-00014,Customer 14,Home Office,United States,Illinois,Illinois,25712,Central,FUR-OFF-0057,Office Supplies,Storage,Storage Model 2,17.96,1,0.0,2.9
576,US-0386,2021-02-27,2021-03-04,Standard Class,CG-00014,Customer 14,Home Office,United States,Illinois,Illinois,15539,Central,FUR-OFF-0061,Office Supplies,Supplies,Supplies Model 1,9.3,1,0.15,2.72
577,US-0310,2021-02-27,2021-03-01,First Class,CG-00021,Customer 21,Corporate,United States,New York,New York,39218,East,FUR-OFF-0051,Office Supplies,Paper,Paper Model 1,38.94,1,0.0,10.34
578,US-0970,2021-03-03,2021-03-05,Same Day,CG-00018,Customer 18,Consumer,United States,Wisconsin,Wisconsin,22767,Central,FUR-FUR-0017,Furniture,Furnishings,Furnishings Model 2,84.15,1,0.2,20.44
579,US-0701,2021-03-04,2021-03-07,Second Class,CG-00372,Customer 372,Corporate,United States,Indiana,Indiana,29420,Central,FUR-OFF-0035,Office Supplies,Binders,Binders Model 5,26.16,1,0.1,3.15
580,US-0701,2021-03-04,2021-03-07,Second Class,CG-00372,Customer 372,Corporate,United States,Indiana,Indiana,35023,Central,FUR-OFF-0058,Office Supplies,Storage,Storage Model 3,46.99,2,0.15,6.95
581,US-0184,2021-03-05,2021-03-08,First Class,CG-00234,Customer 234,Consumer,United States,Colorado,Colorado,28249,West,FUR-TEC-0077,Technology,Machines,Machines Model 2,3738.69,2,0.2,1246.87
582,US-0184,2021-03-05,2021-03-08,First Class,CG-00234,Customer 234,Consumer,United States,Colorado,Colorado,92938,West,FUR-OFF-0022,Office Supplies,Appliances,Appliances Model 2,372.34,4,0.15,19.41
583,US-0359,2021-03-07,2021-03-12,Second Class,CG-00253,Customer 253,Home Office,United States,New Jersey,New Jersey,85008,East,FUR-OFF-0058,Office Supplies,Storage,Storage Model 3,55.28,2,0.0,13.87
584,US-0359,2021-03-07,2021-03-12,Second Class,CG-00253,Customer 253,Home Office,United States,New Jersey,New Jersey,27658,East,FUR-FUR-0017,Furniture,Furnishings,Furnishings Model 2,210.38,2,0.0,37.9
585,US-0359,2021-03-07,2021-03-12,Second Class,CG-00253,Customer 253,Home Office,United States,New Jersey,New Jersey,26762,East,FUR-OFF-0045,Office Supplies,Fasteners,Fasteners Model 5,3.33,1,0.0,0.46
586,US-0978,2021-03-11,2021-03-13,First Class,CG-00298,Customer 298,Consumer,United States,New York,New York,30413,East,FUR-OFF-0028,Office Supplies,Art,Art Model 3,47.84,2,0.15,16.69
587,US-0982,2021-03-14,2021-03-16,First Class,CG-00329,Customer 329,Home Office,United States,Texas,Texas,54829,South,FUR-OFF-0057,Office Supplies,Storage,Storage Model 2,16.17,1,0.1,4.16
588,US-0621,2021-03-14,2021-03-18,Second Class,CG-00246,Customer 246,Consumer,United States,Georgia,Georgia,71066,South,FUR-FUR-0011,Furniture,Tables,Tables Model 1,940.41,5,0.0,217.48
589,US-0105,2021-03-14,2021-03-21,Standard Class,CG-00335,Customer 335,Corporate,United States,New York,New York,27992,East,FUR-TEC-0070,Technology,Accessories,Accessories Model 5,592.39,2,0.0,95.19
590,US-0373,2021-03-15,2021-03-19,Second Class,CG-00072,Customer 72,Consumer,United States,Washington,Washington,31068,West,FUR-OFF-0035,Office Supplies,Binders,Binders Model 5,58.14,2,0.0,12.88
591,US-0373,2021-03-15,2021-03-19,Second Class,CG-00072,Customer 72,Consumer,United States,Washington,Washington,21939,West,FUR-FUR-0009,Furniture,Chairs,Chairs Model 4,500.84,1,0.0,65.5
592,US-0373,2021-03-15,2021-03-19,Second Class,CG-00072,Customer 72,Consumer,United States,Washington,Washington,88675,West,FUR-OFF-0041,Office Supplies,Fasteners,Fasteners Model 1,5.67,3,0.1,0.81
593,US-0602,2021-03-17,2021-03-19,First Class,CG-00068,Customer 68,Corporate,United States,New York,New York,64289,East,FUR-OFF-0042,Office Supplies,Fasteners,Fasteners Model 2,4.91,1,0.1,1.14
594,US-0204,2021-03-17,2021-03-22,Standard Class,CG-00001,Customer 1,Home Office,United States,California,California,30012,West,FUR-OFF-0025,Office Supplies,Appliances,Appliances Model 5,492.93,2,0.15,83.05
595,US-0204,2021-03-17,2021-03-22,Standard Class,CG-00001,Customer 1,Home Office,United States,California,California,65518,West,FUR-TEC-0083,Technology,Phones,Phones Model 3,983.75,3,0.1,306.03
596,US-0602,2021-03-17,2021-03-19,First Class,CG-00068,Customer 68,Corporate,United States,New York,New York,47831,East,FUR-FUR-0011,Furniture,Tables,Tables Model 1,300.93,2,0.2,42.05
597,US-0204,2021-03-17,2021-03-22,Standard Class,CG-00001,Customer 1,Home Office,United States,California,California,93956,West,FUR-OFF-0029,Office Supplies,Art,Art Model 4,94.98,3,0.0,8.87
