Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Quarter,Order Month Name,Order Day of Week,Order Day Name,Processing Days,Is Profitable,Discount Tier,Profit Margin
700,US-0154,2021-07-02,2021-07-09,Standard Class,CG-00033,Customer 33,Home Office,United States,Connecticut,Connecticut,51507,East,FUR-OFF-0039,Office Supplies,Envelopes,Envelopes Model 4,9.81,1,0.1,0.71,2021,7,3,Jul,4,Friday,7,True,Low (0-10%),7.24
701,US-0182,2021-07-02,2021-07-04,First Class,CG-00367,Customer 367,Home Office,United States,Virginia,Virginia,23423,South,FUR-OFF-0028,Office Supplies,Art,Art Model 3,25.33,1,0.1,3.97,2021,7,3,Jul,4,Friday,2,True,Low (0-10%),15.67
702,US-0182,2021-07-02,2021-07-04,First Class,CG-00367,Customer 367,Home Office,United States,Virginia,Virginia,81611,South,FUR-FUR-0014,Furniture,Tables,Tables Model 4,1302.79,3,0.2,0.96,2021,7,3,Jul,4,Friday,2,True,Medium (10-30%),0.07
703,US-0154,2021-07-02,2021-07-09,Standard Class,CG-00033,Customer 33,Home Office,United States,Connecticut,Connecticut,10680,East,FUR-OFF-0039,Office Supplies,Envelopes,Envelopes Model 4,10.9,1,0.0,2.37,2021,7,3,Jul,4,Friday,7,True,No Discount,21.74
704,US-0154,2021-07-02,2021-07-09,Standard Class,CG-00033,Customer 33,Home Office,United States,Connecticut,Connecticut,57175,East,FUR-OFF-0064,Office Supplies,Supplies,Supplies Model 4,36.74,4,0.1,4.97,2021,7,3,Jul,4,Friday,7,True,Low (0-10%),13.53
705,US-0792,2021-07-03,2021-07-08,Second Class,CG-00060,Customer 60,Home Office,United States,Texas,Texas,69255,South,FUR-FUR-0020,Furniture,Furnishings,Furnishings Model 5,101.54,1,0.0,16.3,2021,7,3,Jul,5,Saturday,5,True,No Discount,16.05
706,US-0792,2021-07-03,2021-07-08,Second Class,CG-00060,Customer 60,Home Office,United States,Texas,Texas,37158,South,FUR-FUR-0015,Furniture,Tables,Tables Model 5,972.75,2,0.0,-4.21,2021,7,3,Jul,5,Saturday,5,False,No Discount,-0.43
707,US-0792,2021-07-03,2021-07-08,Second Class,CG-00060,Customer 60,Home Office,United States,Texas,Texas,84890,South,FUR-OFF-0039,Office Supplies,Envelopes,Envelopes Model 4,9.81,1,0.1,0.59,2021,7,3,Jul,5,Saturday,5,True,Low (0-10%),6.01
708,US-0792,2021-07-03,2021-07-08,Second Class,CG-00060,Customer 60,Home Office,United States,Texas,Texas,38651,South,FUR-FUR-0018,Furniture,Furnishings,Furnishings Model 3,534.18,4,0.2,99.44,2021,7,3,Jul,5,Saturday,5,True,Medium (10-30%),18.62
709,US-0750,2021-07-05,2021-07-10,Second Class,CG-00290,Customer 290,Home Office,United States,Tennessee,Tennessee,95400,South,FUR-FUR-0006,Furniture,Chairs,Chairs Model 1,116.9,1,0.3,-4.61,2021,7,3,Jul,0,Monday,5,False,Medium (10-30%),-3.94
710,US-0523,2021-07-05,2021-07-10,Second Class,CG-00113,Customer 113,Corporate,United States,Connecticut,Connecticut,84468,East,FUR-TEC-0073,Technology,Copiers,Copiers Model 3,524.85,1,0.0,160.21,2021,7,3,Jul,0,Monday,5,True,No Discount,30.52
711,US-0750,2021-07-05,2021-07-10,Second Class,CG-00290,Customer 290,Home Office,United States,Tennessee,Tennessee,84481,South,FUR-FUR-0010,Furniture,Chairs,Chairs Model 5,1568.85,3,0.1,99.46,2021,7,3,Jul,0,Monday,5,True,Low (0-10%),6.34
712,US-0523,2021-07-05,2021-07-10,Second Class,CG-00113,Customer 113,Corporate,United States,Connecticut,Connecticut,24832,East,FUR-OFF-0035,Office Supplies,Binders,Binders Model 5,55.24,2,0.05,8.93,2021,7,3,Jul,0,Monday,5,True,Low (0-10%),16.17
713,US-0155,2021-07-06,2021-07-11,Standard Class,CG-00295,Customer 295,Home Office,United States,Minnesota,Minnesota,77166,Central,FUR-OFF-0035,Office Supplies,Binders,Binders Model 5,49.42,2,0.15,11.5,2021,7,3,Jul,1,Tuesday,5,True,Medium (10-30%),23.27
714,US-0147,2021-07-09,2021-07-14,Standard Class,CG-00170,Customer 170,Home Office,United States,New Jersey,New Jersey,51220,East,FUR-OFF-0051,Office Supplies,Paper,Paper Model 1,77.87,2,0.0,16.47,2021,7,3,Jul,4,Friday,5,True,No Discount,21.15
715,US-0147,2021-07-09,2021-07-14,Standard Class,CG-00170,Customer 170,Home Office,United States,New Jersey,New Jersey,83860,East,FUR-OFF-0056,Office Supplies,Storage,Storage Model 1,79.02,1,0.15,13.73,2021,7,3,Jul,4,Friday,5,True,Medium (10-30%),17.38
716,US-0651,2021-07-12,2021-07-18,Standard Class,CG-00364,Customer 364,Corporate,United States,Illinois,Illinois,33066,Central,FUR-OFF-0046,Office Supplies,Labels,Labels Model 1,11.84,1,0.15,0.82,2021,7,3,Jul,0,Monday,6,True,Medium (10-30%),6.93
717,US-0651,2021-07-12,2021-07-18,Standard Class,CG-00364,Customer 364,Corporate,United States,Illinois,Illinois,21000,Central,FUR-OFF-0059,Office Supplies,Storage,Storage Model 4,42.21,3,0.0,5.79,2021,7,3,Jul,0,Monday,6,True,No Discount,13.72
718,US-0651,2021-07-12,2021-07-18,Standard Class,CG-00364,Customer 364,Corporate,United States,Illinois,Illinois,73680,Central,FUR-OFF-0031,Office Supplies,Binders,Binders Model 1,38.81,2,0.0,12.49,2021,7,3,Jul,0,Monday,6,True,No Discount,32.18
719,US-0822,2021-07-13,2021-07-19,Standard Class,CG-00059,Customer 59,Home Office,United States,California,California,38333,West,FUR-FUR-0017,Furniture,Furnishings,Furnishings Model 2,220.89,3,0.3,-6.02,2021,7,3,Jul,1,Tuesday,6,False,Medium (10-30%),-2.73
720,US-0152,2021-07-13,2021-07-15,First Class,CG-00273,Customer 273,Corporate,United States,North Carolina,North Carolina,66603,South,FUR-FUR-0013,Furniture,Tables,Tables Model 3,1352.02,1,0.2,44.67,2021,7,3,Jul,1,Tuesday,2,True,Medium (10-30%),3.3
721,US-0880,2021-07-14,2021-07-15,First Class,CG-00318,Customer 318,Home Office,United States,Arizona,Arizona,94488,West,FUR-OFF-0027,Office Supplies,Art,Art Model 2,12.59,1,0.1,1.92,2021,7,3,Jul,2,Wednesday,1,True,Low (0-10%),15.25
722,US-0880,2021-07-14,2021-07-15,First Class,CG-00318,Customer 318,Home Office,United States,Arizona,Arizona,84897,West,FUR-FUR-0006,Furniture,Chairs,Chairs Model 1,450.89,3,0.1,112.17,2021,7,3,Jul,2,Wednesday,1,True,Low (0-10%),24.88
723,US-0880,2021-07-14,2021-07-15,First Class,CG-00318,Customer 318,Home Office,United States,Arizona,Arizona,18322,West,FUR-OFF-0044,Office Supplies,Fasteners,Fasteners Model 4,8.72,1,0.05,1.51,2021,7,3,Jul,2,Wednesday,1,True,Low (0-10%),17.32
724,US-0917,2021-07-14,2021-07-14,Same Day,CG-00336,Customer 336,Home Office,United States,Georgia,Georgia,16678,South,FUR-FUR-0005,Furniture,Bookcases,Bookcases Model 5,324.81,2,0.0,0.43,2021,7,3,Jul,2,Wednesday,0,True,No Discount,0.13
725,US-0273,2021-07-17,2021-07-21,Second Class,CG-00238,Customer 238,Corporate,United States,Texas,Texas,71171,South,FUR-FUR-0001,Furniture,Bookcases,Bookcases Model 1,499.63,2,0.0,22.07,2021,7,3,Jul,5,Saturday,4,True,No Discount,4.42
726,US-0273,2021-07-17,2021-07-21,Second Class,CG-00238,Customer 238,Corporate,United States,Texas,Texas,91737,South,FUR-FUR-0008,Furniture,Chairs,Chairs Model 3,489.74,1,0.3,17.99,2021,7,3,Jul,5,Saturday,4,True,Medium (10-30%),3.67
727,US-0273,2021-07-17,2021-07-21,Second Class,CG-00238,Customer 238,Corporate,United States,Texas,Texas,10963,South,FUR-OFF-0053,Office Supplies,Paper,Paper Model 3,37.88,1,0.0,12.28,2021,7,3,Jul,5,Saturday,4,True,No Discount,32.42
728,US-0264,2021-07-18,2021-07-23,Second Class,CG-00378,Customer 378,Consumer,United States,North Carolina,North Carolina,41139,South,FUR-FUR-0017,Furniture,Furnishings,Furnishings Model 2,378.68,4,0.1,71.29,2021,7,3,Jul,6,Sunday,5,True,Low (0-10%),18.83
729,US-0264,2021-07-18,2021-07-23,Second Class,CG-00378,Customer 378,Consumer,United States,North Carolina,North Carolina,61877,South,FUR-OFF-0040,Office Supplies,Envelopes,Envelopes Model 5,15.44,2,0.0,4.88,2021,7,3,Jul,6,Sunday,5,True,No Discount,31.61
730,US-1035,2021-07-19,2021-07-23,Second Class,CG-00371,Customer 371,Corporate,United States,Massachusetts,Massachusetts,38780,East,FUR-TEC-0070,Technology,Accessories,Accessories Model 5,296.2,1,0.0,35.98,2021,7,3,Jul,0,Monday,4,True,No Discount,12.15
731,US-1035,2021-07-19,2021-07-23,Second Class,CG-00371,Customer 371,Corporate,United States,Massachusetts,Massachusetts,94717,East,FUR-FUR-0020,Furniture,Furnishings,Furnishings Model 5,101.54,1,0.0,19.59,2021,7,3,Jul,0,Monday,4,True,No Discount,19.29
732,US-0275,2021-07-20,2021-07-24,Second Class,CG-00027,Customer 27,Home Office,United States,Connecticut,Connecticut,34688,East,FUR-OFF-0060,Office Supplies,Storage,Storage Model 5,111.95,3,0.05,8.28,2021,7,3,Jul,1,Tuesday,4,True,Low (0-10%),7.4
733,US-0205,2021-07-22,2021-07-27,Standard Class,CG-00050,Customer 50,Consumer,United States,New Jersey,New Jersey,80305,East,FUR-OFF-0062,Office Supplies,Supplies,Supplies Model 2,8.24,1,0.0,1.56,2021,7,3,Jul,3,Thursday,5,True,No Discount,18.93
734,US-0618,2021-07-22,2021-07-23,Same Day,CG-00332,Customer 332,Corporate,United States,Indiana,Indiana,41696,Central,FUR-TEC-0079,Technology,Machines,Machines Model 4,3646.56,4,0.2,1469.51,2021,7,3,Jul,3,Thursday,1,True,Medium (10-30%),40.3
735,US-0205,2021-07-22,2021-07-27,Standard Class,CG-00050,Customer 50,Consumer,United States,New Jersey,New Jersey,93138,East,FUR-FUR-0016,Furniture,Furnishings,Furnishings Model 1,49.95,1,0.3,-15.92,2021,7,3,Jul,3,Thursday,5,False,Medium (10-30%),-31.87
736,US-0307,2021-07-23,2021-07-28,Standard Class,CG-00196,Customer 196,Consumer,United States,Massachusetts,Massachusetts,20332,East,FUR-OFF-0043,Office Supplies,Fasteners,Fasteners Model 3,1.31,1,0.0,0.14,2021,7,3,Jul,4,Friday,5,True,No Discount,10.69
737,US-0307,2021-07-23,2021-07-28,Standard Class,CG-00196,Customer 196,Consumer,United States,Massachusetts,Massachusetts,68733,East,FUR-TEC-0072,Technology,Copiers,Copiers Model 2,2230.75,2,0.2,612.58,2021,7,3,Jul,4,Friday,5,True,Medium (10-30%),27.46
738,US-0856,2021-07-26,2021-07-26,Same Day,CG-00368,Customer 368,Consumer,United States,Massachusetts,Massachusetts,77490,East,FUR-TEC-0084,Technology,Phones,Phones Model 4,198.68,2,0.1,28.96,2021,7,3,Jul,0,Monday,0,True,Low (0-10%),14.58
739,US-0230,2021-07-27,2021-07-30,Second Class,CG-00062,Customer 62,Consumer,United States,Virginia,Virginia,94840,South,FUR-FUR-0018,Furniture,Furnishings,Furnishings Model 3,333.86,2,0.0,25.91,2021,7,3,Jul,1,Tuesday,3,True,No Discount,7.76
740,US-0350,2021-07-28,2021-07-29,First Class,CG-00340,Customer 340,Corporate,United States,Georgia,Georgia,85877,South,FUR-FUR-0015,Furniture,Tables,Tables Model 5,340.46,1,0.3,-13.93,2021,7,3,Jul,2,Wednesday,1,False,Medium (10-30%),-4.09
741,US-0350,2021-07-28,2021-07-29,First Class,CG-00340,Customer 340,Corporate,United States,Georgia,Georgia,92788,South,FUR-OFF-0063,Office Supplies,Supplies,Supplies Model 3,71.61,4,0.15,15.02,2021,7,3,Jul,2,Wednesday,1,True,Medium (10-30%),20.97
742,US-0350,2021-07-28,2021-07-29,First Class,CG-00340,Customer 340,Corporate,United States,Georgia,Georgia,19882,South,FUR-OFF-0027,Office Supplies,Art,Art Model 2,13.99,1,0.0,0.85,2021,7,3,Jul,2,Wednesday,1,True,No Discount,6.08
743,US-1008,2021-07-29,2021-07-29,Same Day,CG-00193,Customer 193,Corporate,United States,Utah,Utah,31712,West,FUR-TEC-0078,Technology,Machines,Machines Model 3,944.19,3,0.0,448.58,2021,7,3,Jul,3,Thursday,0,True,No Discount,47.51
744,US-1008,2021-07-29,2021-07-29,Same Day,CG-00193,Customer 193,Corporate,United States,Utah,Utah,66815,West,FUR-FUR-0016,Furniture,Furnishings,Furnishings Model 1,171.25,3,0.2,33.99,2021,7,3,Jul,3,Thursday,0,True,Medium (10-30%),19.85
745,US-0916,2021-07-29,2021-07-31,First Class,CG-00215,Customer 215,Corporate,United States,Georgia,Georgia,75841,South,FUR-FUR-0002,Furniture,Bookcases,Bookcases Model 2,960.57,2,0.0,191.35,2021,7,3,Jul,3,Thursday,2,True,No Discount,19.92
746,US-0916,2021-07-29,2021-07-31,First Class,CG-00215,Customer 215,Corporate,United States,Georgia,Georgia,87489,South,FUR-OFF-0040,Office Supplies,Envelopes,Envelopes Model 5,15.44,2,0.0,3.27,2021,7,3,Jul,3,Thursday,2,True,No Discount,21.18
747,US-0235,2021-07-29,2021-08-04,Standard Class,CG-00035,Customer 35,Home Office,United States,North Carolina,North Carolina,30922,South,FUR-FUR-0007,Furniture,Chairs,Chairs Model 2,280.69,3,0.0,-9.46,2021,7,3,Jul,3,Thursday,6,False,No Discount,-3.37
748,US-0916,2021-07-29,2021-07-31,First Class,CG-00215,Customer 215,Corporate,United States,Georgia,Georgia,36006,South,FUR-FUR-0003,Furniture,Bookcases,Bookcases Model 3,314.24,1,0.2,19.23,2021,7,3,Jul,3,Thursday,2,True,Medium (10-30%),6.12
749,US-0916,2021-07-29,2021-07-31,First Class,CG-00215,Customer 215,Corporate,United States,Georgia,Georgia,40065,South,FUR-OFF-0050,Office Supplies,Labels,Labels Model 5,10.65,2,0.0,3.09,2021,7,3,Jul,3,Thursday,2,True,No Discount,29.01
750,US-0916,2021-07-29,2021-07-31,First Class,CG-00215,Customer 215,Corporate,United States,Georgia,Georgia,15028,South,FUR-OFF-0047,Office Supplies,Labels,Labels Model 2,6.85,1,0.1,1.41,2021,7,3,Jul,3,Thursday,2,True,Low (0-10%),20.58
751,US-0235,2021-07-29,2021-08-04,Standard Class,CG-00035,Customer 35,Home Office,United States,North Carolina,North Carolina,44934,South,FUR-OFF-0030,Office Supplies,Art,Art Model 5,7.09,1,0.0,0.76,2021,7,3,Jul,3,Thursday,6,True,No Discount,10.72
752,US-0667,2021-07-31,2021-08-06,Standard Class,CG-00004,Customer 4,Corporate,United States,Colorado,Colorado,84762,West,FUR-TEC-0068,Technology,Accessories,Accessories Model 3,218.37,1,0.1,104.49,2021,7,3,Jul,5,Saturday,6,True,Low (0-10%),47.85
753,US-0517,2021-07-31,2021-08-01,First Class,CG-00080,Customer 80,Corporate,United States,Indiana,Indiana,60173,Central,FUR-OFF-0058,Office Supplies,Storage,Storage Model 3,52.51,2,0.05,13.54,2021,7,3,Jul,5,Saturday,1,True,Low (0-10%),25.79
754,US-0052,2021-07-31,2021-08-03,First Class,CG-00330,Customer 330,Home Office,United States,New Jersey,New Jersey,16839,East,FUR-TEC-0085,Technology,Phones,Phones Model 5,345.43,1,0.0,83.47,2021,7,3,Jul,5,Saturday,3,True,No Discount,24.16
755,US-0962,2021-07-31,2021-08-05,Standard Class,CG-00333,Customer 333,Corporate,United States,Florida,Florida,34607,South,FUR-OFF-0035,Office Supplies,Binders,Binders Model 5,55.24,2,0.05,11.89,2021,7,3,Jul,5,Saturday,5,True,Low (0-10%),21.52
756,US-0052,2021-07-31,2021-08-03,First Class,CG-00330,Customer 330,Home Office,United States,New Jersey,New Jersey,89254,East,FUR-FUR-0004,Furniture,Bookcases,Bookcases Model 4,1697.32,5,0.0,114.41,2021,7,3,Jul,5,Saturday,3,True,No Discount,6.74
757,US-0686,2021-08-02,2021-08-07,Standard Class,CG-00152,Customer 152,Home Office,United States,Ohio,Ohio,33332,Central,FUR-FUR-0001,Furniture,Bookcases,Bookcases Model 1,224.83,1,0.1,24.1,2021,8,3,Aug,0,Monday,5,True,Low (0-10%),10.72
758,US-0686,2021-08-02,2021-08-07,Standard Class,CG-00152,Customer 152,Home Office,United States,Ohio,Ohio,59989,Central,FUR-OFF-0038,Office Supplies,Envelopes,Envelopes Model 3,5.56,2,0.15,1.66,2021,8,3,Aug,0,Monday,5,True,Medium (10-30%),29.86
759,US-0029,2021-08-03,2021-08-06,First Class,CG-00225,Customer 225,Corporate,United States,Tennessee,Tennessee,38903,South,FUR-OFF-0032,Office Supplies,Binders,Binders Model 2,15.21,2,0.0,3.08,2021,8,3,Aug,1,Tuesday,3,True,No Discount,20.25
760,US-0841,2021-08-03,2021-08-10,Standard Class,CG-00040,Customer 40,Consumer,United States,Ohio,Ohio,35652,Central,FUR-TEC-0083,Technology,Phones,Phones Model 3,327.92,1,0.1,118.48,2021,8,3,Aug,1,Tuesday,7,True,Low (0-10%),36.13
761,US-0682,2021-08-04,2021-08-09,Standard Class,CG-00352,Customer 352,Consumer,United States,Tennessee,Tennessee,96918,South,FUR-OFF-0045,Office Supplies,Fasteners,Fasteners Model 5,8.49,3,0.15,1.2,2021,8,3,Aug,2,Wednesday,5,True,Medium (10-30%),14.13
762,US-0682,2021-08-04,2021-08-09,Standard Class,CG-00352,Customer 352,Consumer,United States,Tennessee,Tennessee,10540,South,FUR-TEC-0084,Technology,Phones,Phones Model 4,176.61,2,0.2,25.08,2021,8,3,Aug,2,Wednesday,5,True,Medium (10-30%),14.2
763,US-0921,2021-08-07,2021-08-12,Second Class,CG-00033,Customer 33,Home Office,United States,Connecticut,Connecticut,57655,East,FUR-OFF-0035,Office Supplies,Binders,Binders Model 5,26.16,1,0.1,5.13,2021,8,3,Aug,5,Saturday,5,True,Low (0-10%),19.61
764,US-0947,2021-08-10,2021-08-15,Standard Class,CG-00374,Customer 374,Corporate,United States,New York,New York,44786,East,FUR-OFF-0042,Office Supplies,Fasteners,Fasteners Model 2,10.37,2,0.05,3.16,2021,8,3,Aug,1,Tuesday,5,True,Low (0-10%),30.47
765,US-0122,2021-08-10,2021-08-13,Second Class,CG-00111,Customer 111,Corporate,United States,California,California,59236,West,FUR-FUR-0011,Furniture,Tables,Tables Model 1,601.86,4,0.2,21.29,2021,8,3,Aug,1,Tuesday,3,True,Medium (10-30%),3.54
766,US-0122,2021-08-10,2021-08-13,Second Class,CG-00111,Customer 111,Corporate,United States,California,California,59081,West,FUR-OFF-0029,Office Supplies,Art,Art Model 4,142.46,5,0.1,9.99,2021,8,3,Aug,1,Tuesday,3,True,Low (0-10%),7.01
767,US-0122,2021-08-10,2021-08-13,Second Class,CG-00111,Customer 111,Corporate,United States,California,California,68790,West,FUR-OFF-0026,Office Supplies,Art,Art Model 1,181.5,5,0.1,36.8,2021,8,3,Aug,1,Tuesday,3,True,Low (0-10%),20.28
768,US-0707,2021-08-12,2021-08-14,First Class,CG-00340,Customer 340,Corporate,United States,Georgia,Georgia,87025,South,FUR-OFF-0048,Office Supplies,Labels,Labels Model 3,11.36,1,0.0,2.78,2021,8,3,Aug,3,Thursday,2,True,No Discount,24.47
769,US-0022,2021-08-12,2021-08-16,Second Class,CG-00053,Customer 53,Corporate,United States,Massachusetts,Massachusetts,96079,East,FUR-TEC-0078,Technology,Machines,Machines Model 3,629.46,2,0.0,114.37,2021,8,3,Aug,3,Thursday,4,True,No Discount,18.17
770,US-0834,2021-08-13,2021-08-14,First Class,CG-00080,Customer 80,Corporate,United States,Indiana,Indiana,39156,Central,FUR-OFF-0048,Office Supplies,Labels,Labels Model 3,22.72,2,0.0,1.24,2021,8,3,Aug,4,Friday,1,True,No Discount,5.46
771,US-0834,2021-08-13,2021-08-14,First Class,CG-00080,Customer 80,Corporate,United States,Indiana,Indiana,36976,Central,FUR-OFF-0027,Office Supplies,Art,Art Model 2,13.99,1,0.0,4.27,2021,8,3,Aug,4,Friday,1,True,No Discount,30.52
772,US-0834,2021-08-13,2021-08-14,First Class,CG-00080,Customer 80,Corporate,United States,Indiana,Indiana,78350,Central,FUR-OFF-0056,Office Supplies,Storage,Storage Model 1,167.34,2,0.1,32.27,2021,8,3,Aug,4,Friday,1,True,Low (0-10%),19.28
773,US-0181,2021-08-14,2021-08-20,Standard Class,CG-00163,Customer 163,Corporate,United States,Georgia,Georgia,82053,South,FUR-TEC-0084,Technology,Phones,Phones Model 4,298.03,3,0.1,62.41,2021,8,3,Aug,5,Saturday,6,True,Low (0-10%),20.94
774,US-0181,2021-08-14,2021-08-20,Standard Class,CG-00163,Customer 163,Corporate,United States,Georgia,Georgia,24969,South,FUR-TEC-0067,Technology,Accessories,Accessories Model 2,81.39,2,0.2,19.43,2021,8,3,Aug,5,Saturday,6,True,Medium (10-30%),23.87
775,US-0753,2021-08-15,2021-08-16,First Class,CG-00030,Customer 30,Consumer,United States,Pennsylvania,Pennsylvania,45822,East,FUR-OFF-0030,Office Supplies,Art,Art Model 5,25.52,4,0.1,2.15,2021,8,3,Aug,6,Sunday,1,True,Low (0-10%),8.42
776,US-0610,2021-08-16,2021-08-23,Standard Class,CG-00315,Customer 315,Corporate,United States,Minnesota,Minnesota,99842,Central,FUR-TEC-0085,Technology,Phones,Phones Model 5,1036.3,3,0.0,329.33,2021,8,3,Aug,0,Monday,7,True,No Discount,31.78
777,US-0610,2021-08-16,2021-08-23,Standard Class,CG-00315,Customer 315,Corporate,United States,Minnesota,Minnesota,99780,Central,FUR-TEC-0070,Technology,Accessories,Accessories Model 5,296.2,1,0.0,114.47,2021,8,3,Aug,0,Monday,7,True,No Discount,38.65
778,US-0610,2021-08-16,2021-08-23,Standard Class,CG-00315,Customer 315,Corporate,United States,Minnesota,Minnesota,22387,Central,FUR-OFF-0055,Office Supplies,Paper,Paper Model 5,51.85,2,0.0,12.83,2021,8,3,Aug,0,Monday,7,True,No Discount,24.74
779,US-0610,2021-08-16,2021-08-23,Standard Class,CG-00315,Customer 315,Corporate,United States,Minnesota,Minnesota,81265,Central,FUR-OFF-0061,Office Supplies,Supplies,Supplies Model 1,21.88,2,0.0,2.28,2021,8,3,Aug,0,Monday,7,True,No Discount,10.42
780,US-1062,2021-08-18,2021-08-23,Second Class,CG-00246,Customer 246,Consumer,United States,Georgia,Georgia,98396,South,FUR-OFF-0042,Office Supplies,Fasteners,Fasteners Model 2,4.64,1,0.15,0.99,2021,8,3,Aug,2,Wednesday,5,True,Medium (10-30%),21.34
781,US-1043,2021-08-18,2021-08-21,First Class,CG-00302,Customer 302,Home Office,United States,Georgia,Georgia,69325,South,FUR-OFF-0052,Office Supplies,Paper,Paper Model 2,30.52,1,0.05,6.8,2021,8,3,Aug,2,Wednesday,3,True,Low (0-10%),22.28
782,US-1043,2021-08-18,2021-08-21,First Class,CG-00302,Customer 302,Home Office,United States,Georgia,Georgia,23106,South,FUR-OFF-0032,Office Supplies,Binders,Binders Model 2,22.81,3,0.0,6.27,2021,8,3,Aug,2,Wednesday,3,True,No Discount,27.49
783,US-0779,2021-08-19,2021-08-24,Standard Class,CG-00363,Customer 363,Consumer,United States,Illinois,Illinois,17512,Central,FUR-TEC-0073,Technology,Copiers,Copiers Model 3,1049.7,2,0.0,152.06,2021,8,3,Aug,3,Thursday,5,True,No Discount,14.49
784,US-0779,2021-08-19,2021-08-24,Standard Class,CG-00363,Customer 363,Consumer,United States,Illinois,Illinois,17157,Central,FUR-FUR-0015,Furniture,Tables,Tables Model 5,340.46,1,0.3,31.62,2021,8,3,Aug,3,Thursday,5,True,Medium (10-30%),9.29
785,US-0220,2021-08-20,2021-08-26,Standard Class,CG-00145,Customer 145,Corporate,United States,Georgia,Georgia,51688,South,FUR-FUR-0004,Furniture,Bookcases,Bookcases Model 4,305.52,1,0.1,15.23,2021,8,3,Aug,4,Friday,6,True,Low (0-10%),4.98
786,US-0220,2021-08-20,2021-08-26,Standard Class,CG-00145,Customer 145,Corporate,United States,Georgia,Georgia,86638,South,FUR-OFF-0063,Office Supplies,Supplies,Supplies Model 3,84.24,4,0.0,6.99,2021,8,3,Aug,4,Friday,6,True,No Discount,8.3
